Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Flint,Genesee_MI,MI,66.9,81,10,15,0,Overcast,FALSE,FALSE,FALSE,night
3,Dallas,Dallas_TX,TX,62,90,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,19,100,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Circle Pines,Anoka_MN,MN,39.2,65,10,17.3,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,91,61,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Hagerstown,Washington_MD,MD,44.1,63,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Powell,Delaware_OH,OH,73,55,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Miami,Miami-Dade_FL,FL,90,55,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Sun Valley,Los Angeles_CA,CA,60,83,6,8,0,Haze,FALSE,FALSE,FALSE,day
2,Baldwin Park,Los Angeles_CA,CA,55.4,100,5,3.5,0,Rain,FALSE,FALSE,FALSE,night
2,Dublin,Franklin_OH,OH,50,100,5,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Remington,Culpeper_VA,VA,31.6,88,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,40,60,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,44,83,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,60.1,80,10,6.9,0,Overcast,FALSE,FALSE,TRUE,night
2,Port Wentworth,Chatham_GA,GA,73,96,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Glen Allen,Henrico_VA,VA,32,96,2.5,0,0,Clear,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,68,100,7,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Alpharetta,Fulton_GA,GA,57,87,8,11.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Chicago,Cook_IL,IL,61,87,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Rock Hill,York_SC,SC,63,93,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,90,46,10,16.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Birmingham,Jefferson_AL,AL,97,37,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,60.8,77,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Fisherville,Jefferson_KY,KY,16,81,1.2,11.5,0.01,Light Snow,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,52,54,10,7,0,Fair,FALSE,FALSE,TRUE,day
3,West Columbia,Lexington_SC,SC,100,33,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Providence,Providence_RI,RI,66.9,84,10,5.8,0.03,Overcast,FALSE,FALSE,TRUE,day
3,Houston,Harris_TX,TX,57,74,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Miami,Miami-Dade_FL,FL,82.9,63,10,18.4,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Rock Hill,York_SC,SC,75,60,10,6,0,Fair,FALSE,FALSE,FALSE,night
2,Rancho Cucamonga,San Bernardino_CA,CA,89.1,29,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Deerfield Beach,Broward_FL,FL,84,74,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Rancho Cordova,Sacramento_CA,CA,54,100,0.5,8,0,Cloudy,TRUE,FALSE,FALSE,day
2,Sherman Oaks,Los Angeles_CA,CA,90,42,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Anna Maria,Manatee_FL,FL,75.9,85,5,12.7,0,Haze,FALSE,FALSE,FALSE,day
3,Yemassee,Colleton_SC,SC,82.9,54,10,19.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,86,59,10,5,0,Fair,FALSE,FALSE,TRUE,day
3,Saint Paul,Ramsey_MN,MN,33.1,92,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,West Covina,Los Angeles_CA,CA,84.2,29,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
3,Scotts Valley,Santa Cruz_CA,CA,69.1,54,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Horsham,Montgomery_PA,PA,77,74,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Palm Beach Gardens,Palm Beach_FL,FL,79,66,10,12.7,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Simpsonville,Greenville_SC,SC,53.6,72,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis City_MO,MO,50,80,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Lehigh Acres,Lee_FL,FL,84,67,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
4,Waco,McLennan_TX,TX,51.8,54,10,15,0,Clear,FALSE,FALSE,FALSE,night
2,Sacramento,Sacramento_CA,CA,60.1,75,8,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,69,75,10,7,0,Cloudy,FALSE,FALSE,FALSE,day
2,Spencerport,Monroe_NY,NY,13,88,7,6,0,Light Snow,FALSE,FALSE,FALSE,day
2,Sun Valley,Los Angeles_CA,CA,77,54,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Milwaukee,Milwaukee_WI,WI,53.6,38,10,6.9,0,Overcast,TRUE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,75,38,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,81,67,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis City_MO,MO,68,59,10,6,0,Fair,FALSE,FALSE,FALSE,night
3,Prince George,Prince George_VA,VA,56,39,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,West Nyack,Rockland_NY,NY,28.9,69,10,8.1,0,Mostly Cloudy,TRUE,FALSE,FALSE,twilight
2,Salt Lake City,Salt Lake_UT,UT,52,47,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Junction City,Trinity_CA,CA,81,30,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Frederick,Frederick_MD,MD,51.8,100,7,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Boiling Springs,Spartanburg_SC,SC,37.4,41,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,55,62,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Depew,Erie_NY,NY,64,50,10,14,0,Fair,FALSE,FALSE,TRUE,day
3,Denver,Denver_CO,CO,12.2,57,30,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,63,58,10,20.7,0,Clear,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,84,58,10,5.8,0,Scattered Clouds,FALSE,TRUE,TRUE,twilight
2,Moore,Spartanburg_SC,SC,54,38,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,60.1,51,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,East Brunswick,Middlesex_NJ,NJ,67.1,91,10,9.2,0.02,Overcast,FALSE,FALSE,FALSE,night
2,Orange,Orange_CA,CA,65,75,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
3,Tacoma,Pierce_WA,WA,54.5,99,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Blair,Fairfield_SC,SC,77,29,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Diamond Bar,Los Angeles_CA,CA,84.2,30,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Pleasant Hill,Lane_OR,OR,39.9,83,10,4.6,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,64,93,4,0,0,Overcast,FALSE,FALSE,TRUE,day
2,West Columbia,Lexington_SC,SC,84,69,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,69.8,88,10,10.4,0,Overcast,FALSE,FALSE,TRUE,day
3,Everett,Snohomish_WA,WA,66,47,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Apex,Wake_NC,NC,60.1,51,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Tulsa,Tulsa_OK,OK,50,36,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
3,Los Angeles,Los Angeles_CA,CA,70,47,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,59,90,9,3,0,Light Rain,FALSE,TRUE,FALSE,twilight
2,Round Rock,Williamson_TX,TX,28.4,69,10,20.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Santa Clarita,Los Angeles_CA,CA,60,83,10,8,0,Cloudy,FALSE,FALSE,FALSE,day
2,Billerica,Middlesex_MA,MA,51.1,56,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Alhambra,Los Angeles_CA,CA,75.9,64,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,75,32,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,33.1,82,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Peoria,Maricopa_AZ,AZ,107,8,10,13,0,Fair,FALSE,FALSE,FALSE,day
3,Kennesaw,Cobb_GA,GA,64,70,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Woodlyn,Delaware_PA,PA,48,46,10,10,0,Cloudy,FALSE,FALSE,FALSE,day
3,Fullerton,Orange_CA,CA,77,25,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
3,Pensacola,Escambia_FL,FL,86,48,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,National City,San Diego_CA,CA,57.9,67,10,15,0.02,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Mannington,Marion_WV,WV,60.1,93,3,8.1,0.19,Heavy Rain,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,64.4,52,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Pleasanton,Alameda_CA,CA,55,93,4,4.6,0.02,Overcast,FALSE,FALSE,FALSE,night
2,Lindenhurst,Suffolk_NY,NY,74,59,10,10,0,Fair,FALSE,FALSE,TRUE,day
3,Glen Saint Mary,Baker_FL,FL,84.2,74,10,13.8,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Dublin,Alameda_CA,CA,64.9,58,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,69,27,10,8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
4,Rosedale,Baltimore_MD,MD,26.6,43,10,15,0,Clear,FALSE,FALSE,TRUE,day
2,Redwood City,San Mateo_CA,CA,59,59,8,20,0,Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,78.1,50,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,67,68,10,10,0,Cloudy,FALSE,FALSE,FALSE,day
2,Hudson,Pasco_FL,FL,77,62,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Southport,Fairfield_CT,CT,24.1,88,0.8,24.2,0.36,Mist,FALSE,FALSE,FALSE,day
3,Somerset,Somerset_NJ,NJ,75.9,62,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,77,65,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Indianapolis,Marion_IN,IN,50,87,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Miami,Miami-Dade_FL,FL,89.1,59,10,17.3,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,New Orleans,Orleans_LA,LA,73,42,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Zionsville,Boone_IN,IN,13.8,86,7,11.5,0,Light Snow,FALSE,FALSE,FALSE,night
2,Raleigh,Wake_NC,NC,72,33,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Huntersville,Mecklenburg_NC,NC,68,88,10,0,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Florence,Florence_SC,SC,45,60,10,6,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Santa Ana,Orange_CA,CA,80,47,10,10,0,Fair,FALSE,FALSE,FALSE,day
3,Glen Rock,York_PA,PA,45,93,7,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,87.1,67,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Lenexa,Johnson_KS,KS,87,55,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Roseville,Placer_CA,CA,71.6,29,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,71.1,93,3,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,69.1,81,10,16.1,0,Overcast,FALSE,FALSE,TRUE,day
2,Baton Rouge,East Baton Rouge_LA,LA,57,57,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Conway,Horry_SC,SC,80.6,79,7,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Addison,DuPage_IL,IL,42,85,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Huntington,Cabell_WV,WV,65,93,3,7,0.11,Light Rain with Thunder,FALSE,FALSE,FALSE,day
2,Wytheville,Wythe_VA,VA,82.9,66,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Huffman,Harris_TX,TX,53.1,55,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Phoenix,Maricopa_AZ,AZ,44.1,79,10,0,0,Clear,FALSE,TRUE,FALSE,day
2,Port Orford,Curry_OR,OR,70,73,10,18,0,Fair,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,30.9,69,10,9.2,0,Overcast,FALSE,FALSE,FALSE,night
3,Los Angeles,Los Angeles_CA,CA,69.1,45,8,0,0,Clear,FALSE,FALSE,FALSE,day
3,Fallbrook,San Diego_CA,CA,48.9,86,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Raleigh,Wake_NC,NC,80,69,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,84,49,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,80,79,10,13,0,Cloudy,TRUE,FALSE,FALSE,day
3,Alexandria,Alexandria_VA,VA,75,82,4,4.6,0,Haze,FALSE,FALSE,FALSE,day
2,Hephzibah,Richmond_GA,GA,80,71,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Thornwood,Westchester_NY,NY,66.2,68,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,49,59,8,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,New Port Richey,Pasco_FL,FL,86,51,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,52.3,92,4,11.5,0.04,Heavy Thunderstorms and Rain,FALSE,FALSE,FALSE,night
2,Wesley Chapel,Pasco_FL,FL,86,39,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Southfield,Oakland_MI,MI,73.4,63,10,0,0,Clear,FALSE,FALSE,TRUE,night
2,Ladson,Dorchester_SC,SC,79,60,10,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Buffalo Grove,Lake_IL,IL,21,78,7,11.5,0,Overcast,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,53.1,22,10,16.1,0,Clear,FALSE,FALSE,FALSE,twilight
3,Atlanta,Fulton_GA,GA,73.9,91,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,64,30,10,14,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Newberry,Newberry_SC,SC,57.2,38,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Fullerton,Orange_CA,CA,75,60,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Whitestone,Queens_NY,NY,70,63,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Waterloo,Douglas_NE,NE,65.7,96,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Fairview,Multnomah_OR,OR,82.9,33,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,75.9,82,9,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Sacramento,Sacramento_CA,CA,97,21,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,74,64,10,7,0,Cloudy,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,69.1,44,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
2,Orinda,Contra Costa_CA,CA,51.1,86,10,6.9,0,Overcast,TRUE,FALSE,FALSE,night
3,Azusa,Los Angeles_CA,CA,57.2,59,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Lafayette,Lafayette_LA,LA,78.1,81,10,10.4,0.13,Thunderstorm,FALSE,FALSE,FALSE,day
3,Albuquerque,Bernalillo_NM,NM,93.9,11,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,82,37,10,5,0,Fair,FALSE,FALSE,TRUE,day
3,Galveston,Galveston_TX,TX,73.9,91,3,17.3,0,Overcast,FALSE,FALSE,FALSE,day
2,Pensacola,Escambia_FL,FL,79,90,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Westlake Village,Ventura_CA,CA,62.1,75,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Long Beach,Los Angeles_CA,CA,68,81,5,0,0,Haze,FALSE,FALSE,FALSE,day
2,Simpsonville,Greenville_SC,SC,89.6,46,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,25,92,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Brooklyn,Kings_NY,NY,39,73,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,95,44,10,12.7,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,82.9,34,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Louisville,Boulder_CO,CO,66.2,49,30,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Barrington,Lake_IL,IL,51.1,63,10,4.6,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Memphis,Shelby_TN,TN,51,43,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Cincinnati,Hamilton_OH,OH,51,92,10,7,0.01,Cloudy,TRUE,FALSE,FALSE,day
2,Vista,San Diego_CA,CA,64.9,73,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Saginaw,Saginaw_MI,MI,51.8,94,10,15,0,Light Rain,TRUE,FALSE,FALSE,night
2,Metairie,Jefferson_LA,LA,71,51,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Boys Town,Douglas_NE,NE,87.3,45,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Osseo,Hennepin_MN,MN,10.9,100,5,0,0,Clear,FALSE,FALSE,FALSE,day
2,Danville,Contra Costa_CA,CA,46.9,71,4,0,0,Haze,TRUE,FALSE,FALSE,twilight
2,Hayward,Alameda_CA,CA,60.1,69,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Independence,Jackson_MO,MO,66.9,93,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,San Jose,Santa Clara_CA,CA,66,60,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Ramona,San Diego_CA,CA,62.1,75,10,6.9,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Montclair,San Bernardino_CA,CA,71.6,78,7,0,0,Clear,TRUE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,53.1,80,10,3.5,0,Overcast,TRUE,FALSE,FALSE,day
2,Pickens,Pickens_SC,SC,49,47,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
4,Monroe,Sevier_UT,UT,66,12,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Lancaster,Dallas_TX,TX,67.1,64,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Concord,Contra Costa_CA,CA,79,30,10,0,0,Clear,FALSE,FALSE,TRUE,night
3,Jacksonville,Duval_FL,FL,63,93,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,26.1,71,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Highland Park,Lake_IL,IL,70,90,9,8,0,Fair,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,71.1,44,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Orlando,Orange_FL,FL,84,72,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,Duncan,Spartanburg_SC,SC,79,84,10,9.2,0.08,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Hollywood,Broward_FL,FL,79,82,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Santa Clara,Santa Clara_CA,CA,60.1,60,10,19.6,0,Light Rain,FALSE,FALSE,FALSE,night
2,Santa Clarita,Los Angeles_CA,CA,65,75,4,5,0,Haze,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,74,66,10,12,0,Fair,FALSE,FALSE,FALSE,day
2,Las Vegas,Clark_NV,NV,97,12,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,Scottsdale,Maricopa_AZ,AZ,93,10,10,0,0,Fair,FALSE,FALSE,TRUE,day
3,Saint Clair Shores,Macomb_MI,MI,87.1,65,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Burton,Genesee_MI,MI,39,76,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,32,50,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,45,82,7,7,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,104,25,8,8.1,0,Scattered Clouds,TRUE,FALSE,TRUE,day
3,Miami,Miami-Dade_FL,FL,91,59,10,12.7,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Dallas,Dallas_TX,TX,87.1,55,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,89,45,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,73.9,40,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,43,97,10,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Hope Mills,Cumberland_NC,NC,52,40,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,72,81,8,0,0,Clear,FALSE,FALSE,FALSE,day
2,Wake Forest,Wake_NC,NC,55.4,72,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Bloomfield,Essex_NJ,NJ,63,63,10,9.2,0,Overcast,TRUE,FALSE,FALSE,day
4,Richmond,Chesterfield_VA,VA,53.1,83,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Jacksonville West,Duval_FL,FL,80.6,89,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Lynchburg,Sumter_SC,SC,39.2,100,8,0,0,Clear,FALSE,FALSE,FALSE,night
2,Hephzibah,Richmond_GA,GA,94,47,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Corona,Riverside_CA,CA,56,93,10,0,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Elgin,Kane_IL,IL,18,84,8,10.4,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,New York,New York_NY,NY,28,43,10,8.1,0,Clear,TRUE,FALSE,FALSE,night
2,Woodridge,Dupage_IL,IL,42.6,63,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Folsom,Sacramento_CA,CA,86,31,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,64.9,63,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Pomona,Los Angeles_CA,CA,68,64,4,4.6,0,Haze,FALSE,FALSE,FALSE,day
3,San Ramon,Contra Costa_CA,CA,42.1,76,10,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Dania,Broward_FL,FL,82,67,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Pinewood,Clarendon_SC,SC,82.4,62,10,19.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,80.6,18,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Minneapolis,Hennepin_MN,MN,59,33,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis County_MO,MO,65,93,3,12,0.1,Light Rain with Thunder,FALSE,FALSE,FALSE,day
3,Fremont,Alameda_CA,CA,48.9,77,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oak Brook,Dupage_IL,IL,45,90,1.2,8.1,0,Light Drizzle,FALSE,FALSE,TRUE,night
2,Largo,Pinellas_FL,FL,73,64,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Broussard,Lafayette_LA,LA,66,100,4,9.2,0.07,Heavy Rain,FALSE,FALSE,FALSE,twilight
2,San Antonio,Bexar_TX,TX,97,32,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Murrieta,Riverside_CA,CA,57.2,72,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
3,Tustin,Orange_CA,CA,70,78,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Collegeville,Montgomery_PA,PA,43,49,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Sherman Oaks,Los Angeles_CA,CA,83,16,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Florence,Boone_KY,KY,68,96,7,0,0.18,Light Rain,FALSE,FALSE,FALSE,day
4,Great Falls,Fairfax County_VA,VA,39,43,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,66.9,66,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,70,59,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Covington,St. Tammany_LA,LA,93.2,59,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Prattville,Autauga_AL,AL,74.1,93,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Fullerton,Orange_CA,CA,61,78,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,San Antonio,Bexar_TX,TX,45,49,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
